Constraints(%),algorithm,ACC,Purity,F-1,ARI,NMI,RI,cost,runtime
4%,this work,0.6134021,0.82421964,0.61647445,0.9961386,0.40411636,0.7001974,2.1071186,3.06E+10
4%,this work,0.61823183,0.7922532,0.598528,0.9959446,0.37716612,0.68693715,2.1690617,4.70E+09
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.45E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.37E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.14E+09
4%,this work,0.6134021,0.82421964,0.61647445,0.9961386,0.40411636,0.7001974,2.1071186,3.05E+10
4%,this work,0.6178951,0.8313625,0.60766137,0.9958922,0.412298,0.70186645,2.1690617,6.62E+09
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.45E+09
4%,this work,0.6134021,0.82421964,0.61647445,0.9961386,0.40411636,0.7001974,2.1071186,3.05E+10
4%,this work,0.61823183,0.7922532,0.598528,0.9959446,0.37716612,0.68693715,2.1690617,4.73E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.38E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.12E+09
4%,this work,0.6134021,0.82421964,0.61647445,0.9961386,0.40411636,0.7001974,2.1071186,3.06E+10
4%,this work,0.6178951,0.8313625,0.60766137,0.9958922,0.412298,0.70186645,2.1690617,6.68E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.12E+09
4%,this work,0.6134021,0.82421964,0.61647445,0.9961386,0.40411636,0.7001974,2.1071186,3.08E+10
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.15E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.36E+09
4%,this work,0.6178951,0.8313625,0.60766137,0.9958922,0.412298,0.70186645,2.1690617,6.63E+09
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.45E+09
4%,this work,0.6134021,0.82421964,0.61647445,0.9961386,0.40411636,0.7001974,2.1071186,3.05E+10
4%,this work,0.6178951,0.8313625,0.60766137,0.9958922,0.412298,0.70186645,2.1690617,6.57E+09
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.48E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.39E+09
4%,this work,0.6134021,0.82421964,0.61647445,0.9961386,0.40411636,0.7001974,2.1071186,3.05E+10
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.41E+09
4%,this work,0.61823183,0.7922532,0.598528,0.9959446,0.37716612,0.68693715,2.1690617,4.76E+09
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.45E+09
4%,this work,0.6134021,0.82421964,0.61647445,0.9961386,0.40411636,0.7001974,2.1071186,3.05E+10
4%,this work,0.61823183,0.7922532,0.598528,0.9959446,0.37716612,0.68693715,2.1690617,4.70E+09
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.47E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.37E+09
4%,this work,0.6134021,0.82421964,0.61647445,0.9961386,0.40411636,0.7001974,2.1071186,3.04E+10
4%,this work,0.6178951,0.8313625,0.60766137,0.9958922,0.412298,0.70186645,2.1690617,6.55E+09
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.43E+09
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.46E+09
4%,this work,0.6134021,0.82421964,0.61647445,0.9961386,0.40411636,0.7001974,2.1071186,3.05E+10
4%,this work,0.6178951,0.8313625,0.60766137,0.9958922,0.412298,0.70186645,2.1690617,6.59E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.11E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.36E+09
4%,this work,0.61823183,0.7922532,0.598528,0.9959446,0.37716612,0.68693715,2.1690617,4.73E+09
4%,this work,0.5783334,0.77867955,0.60062516,0.9960237,0.3260586,0.6851611,1.9440255,3.77E+09
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.46E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.14E+09
4%,this work,0.6178951,0.8313625,0.60766137,0.9958922,0.412298,0.70186645,2.1690617,6.54E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.38E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.39E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.10E+09
4%,this work,0.61823183,0.7922532,0.598528,0.9959446,0.37716612,0.68693715,2.1690617,4.70E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.05E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.18E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.11E+09
4%,this work,0.6178951,0.8313625,0.60766137,0.9958922,0.412298,0.70186645,2.1690617,6.53E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.39E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.07E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.09E+09
4%,this work,0.61823183,0.7922532,0.598528,0.9959446,0.37716612,0.68693715,2.1690617,4.71E+09
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.36E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.06E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.06E+10
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.37E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.08E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.05E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.05E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.11E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.18E+09
4%,this work,0.5783334,0.77867955,0.60062516,0.9960237,0.3260586,0.6851611,1.9440255,3.75E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.07E+10
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.38E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.14E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.10E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.09E+09
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.44E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.03E+09
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.42E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.09E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.40E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.06E+10
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.13E+09
4%,this work,0.5783334,0.77867955,0.60062516,0.9960237,0.3260586,0.6851611,1.9440255,3.71E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.02E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.10E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.17E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.06E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.38E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.15E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.06E+10
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.44E+09
4%,this work,0.5783334,0.77867955,0.60062516,0.9960237,0.3260586,0.6851611,1.9440255,3.74E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.11E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.06E+10
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.39E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.11E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.08E+10
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.11E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.13E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.07E+10
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.10E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.39E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.06E+10
4%,this work,0.5783334,0.77867955,0.60062516,0.9960237,0.3260586,0.6851611,1.9440255,3.81E+09
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.40E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.07E+09
4%,this work,0.5783334,0.77867955,0.60062516,0.9960237,0.3260586,0.6851611,1.9440255,3.73E+09
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.44E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.38E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.07E+10
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.12E+09
4%,this work,0.5783334,0.77867955,0.60062516,0.9960237,0.3260586,0.6851611,1.9440255,3.77E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.09E+09
4%,this work,0.5968823,0.79154295,0.61111736,0.99602646,0.35531494,0.69930315,2.168457,3.39E+09
4%,this work,0.5966052,0.79080117,0.6113617,0.9960319,0.35621622,0.69933045,2.168457,4.15E+09
4%,this work,0.5783334,0.77867955,0.60062516,0.9960237,0.3260586,0.6851611,1.9440255,4.17E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.07E+10
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.36E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.07E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.77E+09
4%,this work,0.5783334,0.77867955,0.60062516,0.9960237,0.3260586,0.6851611,1.9440255,3.78E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.07E+10
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.88E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.37E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.06E+10
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.07E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.76E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.08E+09
4%,this work,0.5783334,0.77867955,0.60062516,0.9960237,0.3260586,0.6851611,1.9440255,3.86E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.78E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.14E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.40E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.07E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.07E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.79E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.06E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.07E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.37E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,9.14E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.07E+10
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.06E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.74E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.09E+09
4%,this work,0.5783334,0.77867955,0.60062516,0.9960237,0.3260586,0.6851611,1.9440255,3.71E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.76E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.39E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.07E+10
4%,this work,0.5783334,0.77867955,0.60062516,0.9960237,0.3260586,0.6851611,1.9440255,3.70E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.07E+10
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.78E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.09E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.37E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.14E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.85E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.07E+09
4%,this work,0.5783334,0.77867955,0.60062516,0.9960237,0.3260586,0.6851611,1.9440255,3.79E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.76E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.06E+10
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.37E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.04E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.79E+09
4%,this work,0.5783334,0.77867955,0.60062516,0.9960237,0.3260586,0.6851611,1.9440255,3.70E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.07E+10
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.74E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.15E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.37E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.06E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.07E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.88E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.05E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.03E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.77E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.12E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.39E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.08E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.04E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.75E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.04E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.10E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.76E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.39E+09
4%,this work,0.5797732,0.78100324,0.58740944,0.9957488,0.34512937,0.68289673,2.1149938,1.07E+10
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.06E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.78E+09
4%,this work,0.58398557,0.809934,0.59182125,0.99574953,0.37426585,0.6886443,2.1149938,8.17E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.05E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.74E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.36E+09
4%,this work,0.6071923,0.8123559,0.5938033,0.9956961,0.36160782,0.6938723,2.1973755,4.89E+09
4%,this work,0.5783334,0.77867955,0.60062516,0.9960237,0.3260586,0.6851611,1.9440255,3.73E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.77E+09
4%,this work,0.6071923,0.8123559,0.5938033,0.9956961,0.36160782,0.6938723,2.1973755,4.91E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.75E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.37E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.09E+09
4%,this work,0.6071923,0.8123559,0.5938033,0.9956961,0.36160782,0.6938723,2.1973755,4.91E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.34E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.82E+09
4%,this work,0.5783334,0.77867955,0.60062516,0.9960237,0.3260586,0.6851611,1.9440255,3.75E+09
4%,this work,0.6071923,0.8123559,0.5938033,0.9956961,0.36160782,0.6938723,2.1973755,4.93E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.06E+09
4%,this work,0.6071923,0.8123559,0.5938033,0.9956961,0.36160782,0.6938723,2.1973755,4.92E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.84E+09
4%,this work,0.6071923,0.8123559,0.5938033,0.9956961,0.36160782,0.6938723,2.1973755,4.91E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.37E+09
4%,this work,0.5214644,0.70591855,0.57700866,0.99613464,0.25938517,0.6420987,1.9440255,4.03E+09
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.77E+09
4%,this work,0.6071923,0.8123559,0.5938033,0.9956961,0.36160782,0.6938723,2.1973755,5.00E+09
4%,this work,0.70508903,0.80359966,0.7058395,0.9975048,0.34814587,0.73267704,2.0888808,1.06E+10
4%,this work,0.70508903,0.80359966,0.7058395,0.9975048,0.34814587,0.73267704,2.0888808,1.07E+10
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.75E+09
4%,this work,0.6071923,0.8123559,0.5938033,0.9956961,0.36160782,0.6938723,2.1973755,4.93E+09
4%,this work,0.5812568,0.83682346,0.6030336,0.9957809,0.39774045,0.7014606,2.1258535,4.36E+09
4%,this work,0.70508903,0.80359966,0.7058395,0.9975048,0.34814587,0.73267704,2.0888808,1.07E+10
4%,this work,0.60064393,0.7967164,0.6001002,0.9959803,0.35536528,0.68701315,2.1973755,8.77E+09
4%,this work,0.6433904,0.69502807,0.6474219,0.9973043,0.19336757,0.63876665,2.0888808,1.15E+10
4%,this work,0.6071923,0.8123559,0.5938033,0.9956961,0.36160782,0.6938723,2.1973755,4.90E+09
4%,this work,0.6897056,0.7917569,0.6991113,0.9974741,0.32652465,0.7235773,2.0888808,1.56E+10
